Product_ID,Model,Store,Category,Description,Quantity,Stock_Status,Outstanding_Order_Qty,store_id,Total_Positive_Units,Avg_Positive_Velocity,Max_Monthly_Units,Active_Sales_Periods,Velocity_Band,ABC_Class,Demand_Status,Stock_Band,ABC_Priority,Velocity_Priority,Reorder_Recommendation,Recommendation_Reason,Slow_Mover_Action,Slow_Mover_Reason,Inventory_Decision,Decision_Priority,Decision_Reason,Inventory_Segment
740,LFSR7414U6UD,Belfast,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,1,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
740,LFSR7414U6UD,Blanch,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,5,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (5 units),MONITOR,8,No observed positive sales with adequate stock (5 units),DEMAND MONITORING
740,LFSR7414U6UD,Cavan,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,3,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
740,LFSR7414U6UD,Dundrum,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,0,OUT_OF_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
740,LFSR7414U6UD,Gorey,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,11,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (11 units),PROMOTION REVIEW,5,No observed positive sales with high stock (11 units),EXCESS / NON-MOVING STOCK
740,LFSR7414U6UD,Navan,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,2,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
740,LFSR7414U6UD,Sandyford,WASHING MACHINES,AEG Dark Silver 10kg 1400 Spin Washer,0,OUT_OF_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
741,LFSR7494U4B,Belfast,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
741,LFSR7494U4B,Blanch,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,4,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (4 units),MONITOR,8,No observed positive sales with adequate stock (4 units),DEMAND MONITORING
741,LFSR7494U4B,Cavan,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,2,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
741,LFSR7494U4B,Dundrum,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
741,LFSR7494U4B,Gorey,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,2,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
741,LFSR7494U4B,Navan,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
741,LFSR7494U4B,Sandyford,WASHING MACHINES,AEG Dark Silver 9kg 1400Spin Washing Machine,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
742,LFSR84146UD,Belfast,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,1,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
742,LFSR84146UD,Blanch,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,2,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
742,LFSR84146UD,Cavan,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,4,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (4 units),MONITOR,8,No observed positive sales with adequate stock (4 units),DEMAND MONITORING
742,LFSR84146UD,Dundrum,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,2,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
742,LFSR84146UD,Gorey,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,9,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (9 units),PROMOTION REVIEW,5,No observed positive sales with high stock (9 units),EXCESS / NON-MOVING STOCK
742,LFSR84146UD,Navan,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
742,LFSR84146UD,Sandyford,WASHING MACHINES,AEG 10kg 1400 Spin Washing Machine,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
743,LIB60420C,Belfast,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,1,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,LOW,2,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
743,LIB60420C,Blanch,HOBS,Electrolux 60cm Induction Hob,12,IN_STOCK,0,2,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,HIGH,2,1,NO ACTION,Stock level does not currently breach reorder rules,SLOW MOVER REVIEW,Low sales velocity with high stock (12 units),SLOW MOVER REVIEW,6,Low sales velocity with high stock (12 units),SLOW-MOVING STOCK
743,LIB60420C,Cavan,HOBS,Electrolux 60cm Induction Hob,5,IN_STOCK,0,3,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,ADEQUATE,2,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
743,LIB60420C,Dundrum,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,4,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,LOW,2,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
743,LIB60420C,Gorey,HOBS,Electrolux 60cm Induction Hob,11,IN_STOCK,0,5,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,HIGH,2,1,NO ACTION,Stock level does not currently breach reorder rules,SLOW MOVER REVIEW,Low sales velocity with high stock (11 units),SLOW MOVER REVIEW,6,Low sales velocity with high stock (11 units),SLOW-MOVING STOCK
743,LIB60420C,Navan,HOBS,Electrolux 60cm Induction Hob,0,OUT_OF_STOCK,0,6,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,OUT_OF_STOCK,2,1,REORDER,Out of stock with observed positive demand,NO ACTION,No current slow-mover rule breached,REPLENISH,3,Out of stock with observed positive demand,REPLENISHMENT REQUIRED
743,LIB60420C,Sandyford,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,7,1.0,1.0,1.0,1,LOW,B,OBSERVED_SALES,LOW,2,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
744,LIS62443,Belfast,HOBS,Electrolux 60cm Induction Hob,4,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (4 units),MONITOR,8,No observed positive sales with adequate stock (4 units),DEMAND MONITORING
744,LIS62443,Blanch,HOBS,Electrolux 60cm Induction Hob,8,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (8 units),PROMOTION REVIEW,5,No observed positive sales with high stock (8 units),EXCESS / NON-MOVING STOCK
744,LIS62443,Cavan,HOBS,Electrolux 60cm Induction Hob,4,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (4 units),MONITOR,8,No observed positive sales with adequate stock (4 units),DEMAND MONITORING
744,LIS62443,Dundrum,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
744,LIS62443,Gorey,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
744,LIS62443,Navan,HOBS,Electrolux 60cm Induction Hob,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
744,LIS62443,Sandyford,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
745,LIT6043,Belfast,HOBS,Electrolux 60cm Induction Hob,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
745,LIT6043,Blanch,HOBS,Electrolux 60cm Induction Hob,2,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
745,LIT6043,Cavan,HOBS,Electrolux 60cm Induction Hob,3,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
745,LIT6043,Dundrum,HOBS,Electrolux 60cm Induction Hob,0,OUT_OF_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
745,LIT6043,Gorey,HOBS,Electrolux 60cm Induction Hob,3,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
745,LIT6043,Navan,HOBS,Electrolux 60cm Induction Hob,0,OUT_OF_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
745,LIT6043,Sandyford,HOBS,Electrolux 60cm Induction Hob,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
746,LKI655200X,Belfast,COOKERS,Electrolux 60cm St/St Induction Cooker,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
746,LKI655200X,Blanch,COOKERS,Electrolux 60cm St/St Induction Cooker,2,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
746,LKI655200X,Cavan,COOKERS,Electrolux 60cm St/St Induction Cooker,2,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
746,LKI655200X,Dundrum,COOKERS,Electrolux 60cm St/St Induction Cooker,1,IN_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
746,LKI655200X,Gorey,COOKERS,Electrolux 60cm St/St Induction Cooker,6,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (6 units),PROMOTION REVIEW,5,No observed positive sales with high stock (6 units),EXCESS / NON-MOVING STOCK
746,LKI655200X,Navan,COOKERS,Electrolux 60cm St/St Induction Cooker,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
746,LKI655200X,Sandyford,COOKERS,Electrolux 60cm St/St Induction Cooker,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
747,LKR555100B,Belfast,COOKERS,Electrolux 55cm Black Cooker,2,IN_STOCK,0,1,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
747,LKR555100B,Blanch,COOKERS,Electrolux 55cm Black Cooker,4,IN_STOCK,0,2,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,ADEQUATE,3,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
747,LKR555100B,Cavan,COOKERS,Electrolux 55cm Black Cooker,2,IN_STOCK,0,3,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
747,LKR555100B,Dundrum,COOKERS,Electrolux 55cm Black Cooker,0,OUT_OF_STOCK,0,4,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,OUT_OF_STOCK,3,1,REORDER - HIGH PRIORITY,Out of stock with high demand or A-class priority,NO ACTION,No current slow-mover rule breached,PRIORITY REPLENISHMENT,2,Out of stock with high demand or A-class priority,HIGH PRIORITY REPLENISHMENT
747,LKR555100B,Gorey,COOKERS,Electrolux 55cm Black Cooker,8,IN_STOCK,0,5,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,HIGH,3,1,NO ACTION,Stock level does not currently breach reorder rules,SLOW MOVER REVIEW,Low sales velocity with high stock (8 units),SLOW MOVER REVIEW,6,Low sales velocity with high stock (8 units),SLOW-MOVING STOCK
747,LKR555100B,Navan,COOKERS,Electrolux 55cm Black Cooker,1,IN_STOCK,0,6,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
747,LKR555100B,Sandyford,COOKERS,Electrolux 55cm Black Cooker,1,IN_STOCK,0,7,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
748,LKR555100W,Belfast,COOKERS,Electrolux 55cm White Cooker,0,OUT_OF_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
748,LKR555100W,Blanch,COOKERS,Electrolux 55cm White Cooker,2,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
748,LKR555100W,Cavan,COOKERS,Electrolux 55cm White Cooker,2,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
748,LKR555100W,Dundrum,COOKERS,Electrolux 55cm White Cooker,0,OUT_OF_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
748,LKR555100W,Gorey,COOKERS,Electrolux 55cm White Cooker,2,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
748,LKR555100W,Navan,COOKERS,Electrolux 55cm White Cooker,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
748,LKR555100W,Sandyford,COOKERS,Electrolux 55cm White Cooker,0,OUT_OF_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
749,LKR555100X,Belfast,COOKERS,Electrolux 55cm St/St Cooker,2,IN_STOCK,0,1,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
749,LKR555100X,Blanch,COOKERS,Electrolux 55cm St/St Cooker,3,IN_STOCK,0,2,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,ADEQUATE,0,0,NO ACTION,Stock level does not currently breach reorder rules,MONITOR,No observed positive sales with adequate stock (3 units),MONITOR,8,No observed positive sales with adequate stock (3 units),DEMAND MONITORING
749,LKR555100X,Cavan,COOKERS,Electrolux 55cm St/St Cooker,6,IN_STOCK,0,3,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (6 units),PROMOTION REVIEW,5,No observed positive sales with high stock (6 units),EXCESS / NON-MOVING STOCK
749,LKR555100X,Dundrum,COOKERS,Electrolux 55cm St/St Cooker,0,OUT_OF_STOCK,0,4,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,OUT_OF_STOCK,0,0,REVIEW,Out of stock but no observed positive sales signal,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Out of stock but no observed positive sales signal,STOCK AVAILABILITY REVIEW
749,LKR555100X,Gorey,COOKERS,Electrolux 55cm St/St Cooker,10,IN_STOCK,0,5,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,HIGH,0,0,NO ACTION,Stock level does not currently breach reorder rules,PROMOTION / MARKDOWN REVIEW,No observed positive sales with high stock (10 units),PROMOTION REVIEW,5,No observed positive sales with high stock (10 units),EXCESS / NON-MOVING STOCK
749,LKR555100X,Navan,COOKERS,Electrolux 55cm St/St Cooker,1,IN_STOCK,0,6,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
749,LKR555100X,Sandyford,COOKERS,Electrolux 55cm St/St Cooker,1,IN_STOCK,0,7,0.0,,,0,NO_SALES,UNCLASSIFIED,NO_OBSERVED_SALES,LOW,0,0,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
750,LKR655200K,Belfast,COOKERS,Electrolux 60cm Black Cooker,2,IN_STOCK,0,1,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
750,LKR655200K,Blanch,COOKERS,Electrolux 60cm Black Cooker,4,IN_STOCK,0,2,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,ADEQUATE,3,1,NO ACTION,Stock level does not currently breach reorder rules,NO ACTION,No current slow-mover rule breached,NO ACTION,9,No current inventory intervention required,HEALTHY / NO INTERVENTION
750,LKR655200K,Cavan,COOKERS,Electrolux 60cm Black Cooker,2,IN_STOCK,0,3,1.0,1.0,1.0,1,LOW,A,OBSERVED_SALES,LOW,3,1,REVIEW,Low stock for an A-class product,NO ACTION,No current slow-mover rule breached,STOCK REVIEW,7,Low stock for an A-class product,STOCK AVAILABILITY REVIEW
