Product_ID,Model,Store,Category,Description,Quantity,Stock_Status,Outstanding_Order_Qty,store_id
764,LWR7416U6UD,Gorey,WARMING DRAWERS,AEG 10kg/6kg Washer Dryer Graphite,4,IN_STOCK,0,5
764,LWR7416U6UD,Navan,WARMING DRAWERS,AEG 10kg/6kg Washer Dryer Graphite,1,IN_STOCK,0,6
764,LWR7416U6UD,Sandyford,WARMING DRAWERS,AEG 10kg/6kg Washer Dryer Graphite,0,OUT_OF_STOCK,0,7
765,LXB3AE82R,Belfast,INT FRIDGES,Electrolux U/C Integrated Fridge,1,IN_STOCK,0,1
765,LXB3AE82R,Blanch,INT FRIDGES,Electrolux U/C Integrated Fridge,4,IN_STOCK,0,2
765,LXB3AE82R,Cavan,INT FRIDGES,Electrolux U/C Integrated Fridge,2,IN_STOCK,0,3
765,LXB3AE82R,Dundrum,INT FRIDGES,Electrolux U/C Integrated Fridge,1,IN_STOCK,0,4
765,LXB3AE82R,Gorey,INT FRIDGES,Electrolux U/C Integrated Fridge,1,IN_STOCK,0,5
765,LXB3AE82R,Navan,INT FRIDGES,Electrolux U/C Integrated Fridge,0,OUT_OF_STOCK,0,6
765,LXB3AE82R,Sandyford,INT FRIDGES,Electrolux U/C Integrated Fridge,0,OUT_OF_STOCK,0,7
766,LYB3NE82R,Belfast,INT FREEZERS,Electrolux U/C Integrated Freezer,0,OUT_OF_STOCK,0,1
766,LYB3NE82R,Blanch,INT FREEZERS,Electrolux U/C Integrated Freezer,1,IN_STOCK,0,2
766,LYB3NE82R,Cavan,INT FREEZERS,Electrolux U/C Integrated Freezer,2,IN_STOCK,0,3
766,LYB3NE82R,Dundrum,INT FREEZERS,Electrolux U/C Integrated Freezer,0,OUT_OF_STOCK,0,4
766,LYB3NE82R,Gorey,INT FREEZERS,Electrolux U/C Integrated Freezer,3,IN_STOCK,0,5
766,LYB3NE82R,Navan,INT FREEZERS,Electrolux U/C Integrated Freezer,0,OUT_OF_STOCK,0,6
766,LYB3NE82R,Sandyford,INT FREEZERS,Electrolux U/C Integrated Freezer,0,OUT_OF_STOCK,0,7
774,MC28H5013AS/EU,Belfast,MICROWAVE OVENS,Samsung Silver 28L Microwave,2,IN_STOCK,0,1
774,MC28H5013AS/EU,Blanch,MICROWAVE OVENS,Samsung Silver 28L Microwave,0,OUT_OF_STOCK,0,2
774,MC28H5013AS/EU,Cavan,MICROWAVE OVENS,Samsung Silver 28L Microwave,1,IN_STOCK,0,3
774,MC28H5013AS/EU,Dundrum,MICROWAVE OVENS,Samsung Silver 28L Microwave,3,IN_STOCK,0,4
774,MC28H5013AS/EU,Gorey,MICROWAVE OVENS,Samsung Silver 28L Microwave,6,IN_STOCK,0,5
774,MC28H5013AS/EU,Navan,MICROWAVE OVENS,Samsung Silver 28L Microwave,1,IN_STOCK,0,6
774,MC28H5013AS/EU,Sandyford,MICROWAVE OVENS,Samsung Silver 28L Microwave,2,IN_STOCK,0,7
783,MOC02BLMUK,Belfast,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,0,OUT_OF_STOCK,0,1
783,MOC02BLMUK,Blanch,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,2,IN_STOCK,0,2
783,MOC02BLMUK,Cavan,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,1,IN_STOCK,0,3
783,MOC02BLMUK,Dundrum,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,2,IN_STOCK,0,4
783,MOC02BLMUK,Gorey,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,2,IN_STOCK,0,5
783,MOC02BLMUK,Navan,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,1,IN_STOCK,0,6
783,MOC02BLMUK,Sandyford,MICROWAVE OVENS,Smeg Matte Black AirFry & Grill Microwave,2,IN_STOCK,0,7
784,MOC02EGMUK,Belfast,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,0,OUT_OF_STOCK,0,1
784,MOC02EGMUK,Blanch,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,2,IN_STOCK,0,2
784,MOC02EGMUK,Cavan,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,2,IN_STOCK,0,3
784,MOC02EGMUK,Dundrum,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,2,IN_STOCK,0,4
784,MOC02EGMUK,Gorey,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,2,IN_STOCK,0,5
784,MOC02EGMUK,Navan,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,2,IN_STOCK,0,6
784,MOC02EGMUK,Sandyford,MICROWAVE OVENS,Smeg Emerald Green AirFry & Grill Microwave,2,IN_STOCK,0,7
785,MOC02SBMUK,Belfast,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,0,OUT_OF_STOCK,0,1
785,MOC02SBMUK,Blanch,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,2,IN_STOCK,0,2
785,MOC02SBMUK,Cavan,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,1,IN_STOCK,0,3
785,MOC02SBMUK,Dundrum,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,2,IN_STOCK,0,4
785,MOC02SBMUK,Gorey,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,2,IN_STOCK,0,5
785,MOC02SBMUK,Navan,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,2,IN_STOCK,0,6
785,MOC02SBMUK,Sandyford,MICROWAVE OVENS,Smeg Storm Blue AirFry & Grill Microwave,2,IN_STOCK,0,7
786,MOC02WHMUK,Belfast,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,0,OUT_OF_STOCK,0,1
786,MOC02WHMUK,Blanch,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,1,IN_STOCK,0,2
786,MOC02WHMUK,Cavan,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,1,IN_STOCK,0,3
786,MOC02WHMUK,Dundrum,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,2,IN_STOCK,0,4
786,MOC02WHMUK,Gorey,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,2,IN_STOCK,0,5
786,MOC02WHMUK,Navan,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,1,IN_STOCK,0,6
786,MOC02WHMUK,Sandyford,MICROWAVE OVENS,Smeg White AirFry & Grill Microwave,2,IN_STOCK,0,7
795,MS22M8254AK/E3,Belfast,INT MICROWAVES,Samsung Black 22L Integrated Microwave,1,IN_STOCK,0,1
795,MS22M8254AK/E3,Blanch,INT MICROWAVES,Samsung Black 22L Integrated Microwave,7,IN_STOCK,0,2
795,MS22M8254AK/E3,Cavan,INT MICROWAVES,Samsung Black 22L Integrated Microwave,3,IN_STOCK,0,3
795,MS22M8254AK/E3,Dundrum,INT MICROWAVES,Samsung Black 22L Integrated Microwave,1,IN_STOCK,0,4
795,MS22M8254AK/E3,Gorey,INT MICROWAVES,Samsung Black 22L Integrated Microwave,7,IN_STOCK,0,5
795,MS22M8254AK/E3,Navan,INT MICROWAVES,Samsung Black 22L Integrated Microwave,5,IN_STOCK,0,6
795,MS22M8254AK/E3,Sandyford,INT MICROWAVES,Samsung Black 22L Integrated Microwave,2,IN_STOCK,0,7
797,MS23K3515AK/EU,Belfast,MICROWAVE OVENS,Samsung Black 23L Microwave,0,OUT_OF_STOCK,0,1
797,MS23K3515AK/EU,Blanch,MICROWAVE OVENS,Samsung Black 23L Microwave,4,IN_STOCK,0,2
797,MS23K3515AK/EU,Cavan,MICROWAVE OVENS,Samsung Black 23L Microwave,2,IN_STOCK,0,3
797,MS23K3515AK/EU,Dundrum,MICROWAVE OVENS,Samsung Black 23L Microwave,0,OUT_OF_STOCK,0,4
797,MS23K3515AK/EU,Gorey,MICROWAVE OVENS,Samsung Black 23L Microwave,0,OUT_OF_STOCK,0,5
797,MS23K3515AK/EU,Navan,MICROWAVE OVENS,Samsung Black 23L Microwave,0,OUT_OF_STOCK,0,6
797,MS23K3515AK/EU,Sandyford,MICROWAVE OVENS,Samsung Black 23L Microwave,1,IN_STOCK,0,7
818,N24HA11G1B,Belfast,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,0,OUT_OF_STOCK,0,1
818,N24HA11G1B,Blanch,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,5,IN_STOCK,0,2
818,N24HA11G1B,Cavan,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,3,IN_STOCK,0,3
818,N24HA11G1B,Dundrum,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,0,OUT_OF_STOCK,0,4
818,N24HA11G1B,Gorey,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,3,IN_STOCK,0,5
818,N24HA11G1B,Navan,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,0,OUT_OF_STOCK,0,6
818,N24HA11G1B,Sandyford,WARMING DRAWERS,Neff Graphite 14cm Warming Drawer,1,IN_STOCK,0,7
819,N34HA11G1B,Belfast,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,0,OUT_OF_STOCK,0,1
819,N34HA11G1B,Blanch,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,2,IN_STOCK,0,2
819,N34HA11G1B,Cavan,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,1,IN_STOCK,0,3
819,N34HA11G1B,Dundrum,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,0,OUT_OF_STOCK,0,4
819,N34HA11G1B,Gorey,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,3,IN_STOCK,0,5
819,N34HA11G1B,Navan,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,0,OUT_OF_STOCK,0,6
819,N34HA11G1B,Sandyford,WARMING DRAWERS,Neff Graphite 29cm Warming Drawer,0,OUT_OF_STOCK,0,7
820,NA64D3000AK/U1,Belfast,GAS HOBS,Samsung Black Gas Hob,0,OUT_OF_STOCK,0,1
820,NA64D3000AK/U1,Blanch,GAS HOBS,Samsung Black Gas Hob,4,IN_STOCK,0,2
820,NA64D3000AK/U1,Cavan,GAS HOBS,Samsung Black Gas Hob,3,IN_STOCK,0,3
820,NA64D3000AK/U1,Dundrum,GAS HOBS,Samsung Black Gas Hob,0,OUT_OF_STOCK,0,4
820,NA64D3000AK/U1,Gorey,GAS HOBS,Samsung Black Gas Hob,7,IN_STOCK,0,5
820,NA64D3000AK/U1,Navan,GAS HOBS,Samsung Black Gas Hob,1,IN_STOCK,0,6
820,NA64D3000AK/U1,Sandyford,GAS HOBS,Samsung Black Gas Hob,1,IN_STOCK,0,7
821,NA75D3030AS/EU,Belfast,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,0,OUT_OF_STOCK,0,1
821,NA75D3030AS/EU,Blanch,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,7,IN_STOCK,0,2
821,NA75D3030AS/EU,Cavan,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,5,IN_STOCK,0,3
821,NA75D3030AS/EU,Dundrum,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,0,OUT_OF_STOCK,0,4
821,NA75D3030AS/EU,Gorey,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,21,IN_STOCK,0,5
821,NA75D3030AS/EU,Navan,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,3,IN_STOCK,0,6
821,NA75D3030AS/EU,Sandyford,GAS HOBS,Samsung St/St 75cm 5 Burner Gas Hob,1,IN_STOCK,0,7
825,NCH84C23AB,Belfast,DOWNDRAFT HOBS,AEG Venting Hob 80cm,0,OUT_OF_STOCK,0,1
825,NCH84C23AB,Blanch,DOWNDRAFT HOBS,AEG Venting Hob 80cm,5,IN_STOCK,0,2
825,NCH84C23AB,Cavan,DOWNDRAFT HOBS,AEG Venting Hob 80cm,3,IN_STOCK,0,3
825,NCH84C23AB,Dundrum,DOWNDRAFT HOBS,AEG Venting Hob 80cm,1,IN_STOCK,0,4
825,NCH84C23AB,Gorey,DOWNDRAFT HOBS,AEG Venting Hob 80cm,13,IN_STOCK,0,5
825,NCH84C23AB,Navan,DOWNDRAFT HOBS,AEG Venting Hob 80cm,0,OUT_OF_STOCK,0,6
825,NCH84C23AB,Sandyford,DOWNDRAFT HOBS,AEG Venting Hob 80cm,1,IN_STOCK,0,7
828,NIKOLATESLABLFMIX,Belfast,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,0,OUT_OF_STOCK,0,1
828,NIKOLATESLABLFMIX,Blanch,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,0,OUT_OF_STOCK,0,2
828,NIKOLATESLABLFMIX,Cavan,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,2,IN_STOCK,0,3
828,NIKOLATESLABLFMIX,Dundrum,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,0,OUT_OF_STOCK,0,4
828,NIKOLATESLABLFMIX,Gorey,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,5,IN_STOCK,0,5
828,NIKOLATESLABLFMIX,Navan,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,0,OUT_OF_STOCK,0,6
828,NIKOLATESLABLFMIX,Sandyford,DOWNDRAFT HOBS,Nikolatesla Hob w Hood Recycling 1 Bridge Zone Cr,0,OUT_OF_STOCK,0,7
829,NM31FSBL,Belfast,MICROWAVE OVENS,Nordmende Black F/S Microwave,0,OUT_OF_STOCK,0,1
829,NM31FSBL,Blanch,MICROWAVE OVENS,Nordmende Black F/S Microwave,1,IN_STOCK,0,2
829,NM31FSBL,Cavan,MICROWAVE OVENS,Nordmende Black F/S Microwave,2,IN_STOCK,0,3
829,NM31FSBL,Dundrum,MICROWAVE OVENS,Nordmende Black F/S Microwave,0,OUT_OF_STOCK,0,4
829,NM31FSBL,Gorey,MICROWAVE OVENS,Nordmende Black F/S Microwave,80,IN_STOCK,0,5
829,NM31FSBL,Navan,MICROWAVE OVENS,Nordmende Black F/S Microwave,1,IN_STOCK,0,6
829,NM31FSBL,Sandyford,MICROWAVE OVENS,Nordmende Black F/S Microwave,0,OUT_OF_STOCK,0,7
830,NMG31FSBL,Belfast,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,0,OUT_OF_STOCK,0,1
830,NMG31FSBL,Blanch,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,10,IN_STOCK,0,2
830,NMG31FSBL,Cavan,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,10,IN_STOCK,0,3
830,NMG31FSBL,Dundrum,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,7,IN_STOCK,0,4
830,NMG31FSBL,Gorey,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,10,IN_STOCK,0,5
830,NMG31FSBL,Navan,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,0,OUT_OF_STOCK,0,6
830,NMG31FSBL,Sandyford,MICROWAVE OVENS,Nordemende  31 Litre Freestanding Microwave Black,6,IN_STOCK,0,7
831,NOVY1861,Belfast,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,3,IN_STOCK,0,1
831,NOVY1861,Blanch,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,9,IN_STOCK,0,2
831,NOVY1861,Cavan,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,2,IN_STOCK,0,3
831,NOVY1861,Dundrum,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,1,IN_STOCK,0,4
831,NOVY1861,Gorey,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,11,IN_STOCK,0,5
831,NOVY1861,Navan,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,0,OUT_OF_STOCK,0,6
831,NOVY1861,Sandyford,DOWNDRAFT HOBS,Novy Easy Recirculating Hob,1,IN_STOCK,0,7
832,NSK9Z181EC,Belfast,INT FRIDGES,AEG Integrated Fridge Long Fresh,0,OUT_OF_STOCK,0,1
832,NSK9Z181EC,Blanch,INT FRIDGES,AEG Integrated Fridge Long Fresh,1,IN_STOCK,0,2
832,NSK9Z181EC,Cavan,INT FRIDGES,AEG Integrated Fridge Long Fresh,3,IN_STOCK,0,3
832,NSK9Z181EC,Dundrum,INT FRIDGES,AEG Integrated Fridge Long Fresh,0,OUT_OF_STOCK,0,4
832,NSK9Z181EC,Gorey,INT FRIDGES,AEG Integrated Fridge Long Fresh,10,IN_STOCK,0,5
832,NSK9Z181EC,Navan,INT FRIDGES,AEG Integrated Fridge Long Fresh,0,OUT_OF_STOCK,0,6
832,NSK9Z181EC,Sandyford,INT FRIDGES,AEG Integrated Fridge Long Fresh,0,OUT_OF_STOCK,0,7
834,NV68A1170BS/EU,Belfast,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,0,OUT_OF_STOCK,0,1
834,NV68A1170BS/EU,Blanch,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,4,IN_STOCK,0,2
834,NV68A1170BS/EU,Cavan,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,7,IN_STOCK,0,3
834,NV68A1170BS/EU,Dundrum,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,1,IN_STOCK,0,4
834,NV68A1170BS/EU,Gorey,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,38,IN_STOCK,0,5
834,NV68A1170BS/EU,Navan,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,1,IN_STOCK,0,6
834,NV68A1170BS/EU,Sandyford,SINGLE OVENS,Samsung St/St 68L Pyroclean Oven,1,IN_STOCK,0,7
835,NV7B42503AK/U4,Belfast,SINGLE OVENS,Samsung Series 4 Black Glass Oven,1,IN_STOCK,0,1
835,NV7B42503AK/U4,Blanch,SINGLE OVENS,Samsung Series 4 Black Glass Oven,1,IN_STOCK,0,2
835,NV7B42503AK/U4,Cavan,SINGLE OVENS,Samsung Series 4 Black Glass Oven,0,OUT_OF_STOCK,0,3
835,NV7B42503AK/U4,Dundrum,SINGLE OVENS,Samsung Series 4 Black Glass Oven,1,IN_STOCK,0,4
835,NV7B42503AK/U4,Gorey,SINGLE OVENS,Samsung Series 4 Black Glass Oven,2,IN_STOCK,0,5
835,NV7B42503AK/U4,Navan,SINGLE OVENS,Samsung Series 4 Black Glass Oven,0,OUT_OF_STOCK,0,6
835,NV7B42503AK/U4,Sandyford,SINGLE OVENS,Samsung Series 4 Black Glass Oven,1,IN_STOCK,0,7
836,NZ64F3NM1AB/UR,Belfast,HOBS,Samsung 60cm Induction Hob,0,OUT_OF_STOCK,0,1
836,NZ64F3NM1AB/UR,Blanch,HOBS,Samsung 60cm Induction Hob,6,IN_STOCK,0,2
836,NZ64F3NM1AB/UR,Cavan,HOBS,Samsung 60cm Induction Hob,12,IN_STOCK,0,3
836,NZ64F3NM1AB/UR,Dundrum,HOBS,Samsung 60cm Induction Hob,1,IN_STOCK,0,4
836,NZ64F3NM1AB/UR,Gorey,HOBS,Samsung 60cm Induction Hob,56,IN_STOCK,0,5
836,NZ64F3NM1AB/UR,Navan,HOBS,Samsung 60cm Induction Hob,2,IN_STOCK,0,6
836,NZ64F3NM1AB/UR,Sandyford,HOBS,Samsung 60cm Induction Hob,1,IN_STOCK,0,7
888,P05C2SWH,Belfast,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,1,IN_STOCK,0,1
888,P05C2SWH,Blanch,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,0,OUT_OF_STOCK,0,2
888,P05C2SWH,Cavan,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,4,IN_STOCK,0,3
888,P05C2SWH,Dundrum,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,0,OUT_OF_STOCK,0,4
888,P05C2SWH,Gorey,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,1,IN_STOCK,0,5
888,P05C2SWH,Navan,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,0,OUT_OF_STOCK,0,6
888,P05C2SWH,Sandyford,COOKERS,Powerpoint 50cm White Cooker with Ceramic Hob,0,OUT_OF_STOCK,0,7
890,P06C2MDWH,Belfast,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,0,OUT_OF_STOCK,0,1
890,P06C2MDWH,Blanch,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,1,IN_STOCK,0,2
890,P06C2MDWH,Cavan,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,2,IN_STOCK,0,3
890,P06C2MDWH,Dundrum,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,0,OUT_OF_STOCK,0,4
890,P06C2MDWH,Gorey,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,3,IN_STOCK,0,5
890,P06C2MDWH,Navan,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,1,IN_STOCK,0,6
890,P06C2MDWH,Sandyford,COOKERS,Powerpoint White 60cm Ceramic Top Cooker,0,OUT_OF_STOCK,0,7
893,P125514ML1SS-E,Belfast,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,0,OUT_OF_STOCK,0,1
893,P125514ML1SS-E,Blanch,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,1,IN_STOCK,0,2
893,P125514ML1SS-E,Cavan,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,4,IN_STOCK,0,3
893,P125514ML1SS-E,Dundrum,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,0,OUT_OF_STOCK,0,4
893,P125514ML1SS-E,Gorey,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,2,IN_STOCK,0,5
893,P125514ML1SS-E,Navan,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,0,OUT_OF_STOCK,0,6
893,P125514ML1SS-E,Sandyford,FREEZERS,Powerpoint 144x55 St/St Tall Freezer,0,OUT_OF_STOCK,0,7
894,P125514ML1W-E,Belfast,FREEZERS,Powerpoint 144cm x 55cm White Freezer,1,IN_STOCK,0,1
894,P125514ML1W-E,Blanch,FREEZERS,Powerpoint 144cm x 55cm White Freezer,0,OUT_OF_STOCK,0,2
894,P125514ML1W-E,Cavan,FREEZERS,Powerpoint 144cm x 55cm White Freezer,1,IN_STOCK,0,3
894,P125514ML1W-E,Dundrum,FREEZERS,Powerpoint 144cm x 55cm White Freezer,0,OUT_OF_STOCK,0,4
894,P125514ML1W-E,Gorey,FREEZERS,Powerpoint 144cm x 55cm White Freezer,4,IN_STOCK,0,5
894,P125514ML1W-E,Navan,FREEZERS,Powerpoint 144cm x 55cm White Freezer,0,OUT_OF_STOCK,0,6
894,P125514ML1W-E,Sandyford,FREEZERS,Powerpoint 144cm x 55cm White Freezer,0,OUT_OF_STOCK,0,7
895,P1255FMLW,Belfast,U/C FREEZER,Powerpoint U/C 55cm Freezer,2,IN_STOCK,0,1
895,P1255FMLW,Blanch,U/C FREEZER,Powerpoint U/C 55cm Freezer,1,IN_STOCK,0,2
895,P1255FMLW,Cavan,U/C FREEZER,Powerpoint U/C 55cm Freezer,4,IN_STOCK,0,3
895,P1255FMLW,Dundrum,U/C FREEZER,Powerpoint U/C 55cm Freezer,0,OUT_OF_STOCK,0,4
895,P1255FMLW,Gorey,U/C FREEZER,Powerpoint U/C 55cm Freezer,4,IN_STOCK,0,5
895,P1255FMLW,Navan,U/C FREEZER,Powerpoint U/C 55cm Freezer,1,IN_STOCK,0,6
895,P1255FMLW,Sandyford,U/C FREEZER,Powerpoint U/C 55cm Freezer,0,OUT_OF_STOCK,0,7
896,P154MDMA,Belfast,HOBS,Powerpoint 60cm Ceramic Hob with knobs,0,OUT_OF_STOCK,0,1
896,P154MDMA,Blanch,HOBS,Powerpoint 60cm Ceramic Hob with knobs,2,IN_STOCK,0,2
896,P154MDMA,Cavan,HOBS,Powerpoint 60cm Ceramic Hob with knobs,1,IN_STOCK,0,3
896,P154MDMA,Dundrum,HOBS,Powerpoint 60cm Ceramic Hob with knobs,0,OUT_OF_STOCK,0,4
896,P154MDMA,Gorey,HOBS,Powerpoint 60cm Ceramic Hob with knobs,2,IN_STOCK,0,5
896,P154MDMA,Navan,HOBS,Powerpoint 60cm Ceramic Hob with knobs,1,IN_STOCK,0,6
896,P154MDMA,Sandyford,HOBS,Powerpoint 60cm Ceramic Hob with knobs,0,OUT_OF_STOCK,0,7
897,P154MDTC,Belfast,HOBS,Powerpoint Touch Control Ceramic Hob,0,OUT_OF_STOCK,0,1
897,P154MDTC,Blanch,HOBS,Powerpoint Touch Control Ceramic Hob,-1,CUSTOMER_ORDER_OUTSTANDING,1,2
897,P154MDTC,Cavan,HOBS,Powerpoint Touch Control Ceramic Hob,7,IN_STOCK,0,3
897,P154MDTC,Dundrum,HOBS,Powerpoint Touch Control Ceramic Hob,0,OUT_OF_STOCK,0,4
897,P154MDTC,Gorey,HOBS,Powerpoint Touch Control Ceramic Hob,6,IN_STOCK,0,5
897,P154MDTC,Navan,HOBS,Powerpoint Touch Control Ceramic Hob,0,OUT_OF_STOCK,0,6
897,P154MDTC,Sandyford,HOBS,Powerpoint Touch Control Ceramic Hob,0,OUT_OF_STOCK,0,7
898,P154MDTCSS,Belfast,HOBS,Powerpoint Ceramic Hob,1,IN_STOCK,0,1
898,P154MDTCSS,Blanch,HOBS,Powerpoint Ceramic Hob,0,OUT_OF_STOCK,0,2
898,P154MDTCSS,Cavan,HOBS,Powerpoint Ceramic Hob,6,IN_STOCK,0,3
898,P154MDTCSS,Dundrum,HOBS,Powerpoint Ceramic Hob,0,OUT_OF_STOCK,0,4
898,P154MDTCSS,Gorey,HOBS,Powerpoint Ceramic Hob,6,IN_STOCK,0,5
898,P154MDTCSS,Navan,HOBS,Powerpoint Ceramic Hob,0,OUT_OF_STOCK,0,6
898,P154MDTCSS,Sandyford,HOBS,Powerpoint Ceramic Hob,1,IN_STOCK,0,7
899,P19820INTBG,Belfast,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,1,IN_STOCK,0,1
899,P19820INTBG,Blanch,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,3,IN_STOCK,0,2
899,P19820INTBG,Cavan,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,6,IN_STOCK,0,3
899,P19820INTBG,Dundrum,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,1,IN_STOCK,0,4
899,P19820INTBG,Gorey,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,35,IN_STOCK,0,5
899,P19820INTBG,Navan,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,0,OUT_OF_STOCK,0,6
899,P19820INTBG,Sandyford,INT MICROWAVES,Powerpoint 20L Integrated Black Microwave,0,OUT_OF_STOCK,0,7
900,P2110XBSS,Belfast,COOKER HOODS,Powerpoint 60cm SS Traditional Hood,1,IN_STOCK,0,1
900,P2110XBSS,Blanch,COOKER HOODS,Powerpoint 60cm SS Traditional Hood,2,IN_STOCK,0,2
900,P2110XBSS,Cavan,COOKER HOODS,Powerpoint 60cm SS Traditional Hood,1,IN_STOCK,0,3
900,P2110XBSS,Dundrum,COOKER HOODS,Powerpoint 60cm SS Traditional Hood,0,OUT_OF_STOCK,0,4
900,P2110XBSS,Gorey,COOKER HOODS,Powerpoint 60cm SS Traditional Hood,2,IN_STOCK,0,5
900,P2110XBSS,Navan,COOKER HOODS,Powerpoint 60cm SS Traditional Hood,1,IN_STOCK,0,6
